Volume,Permittivity,Conductivity,Bend,Feed,S11,VSWR,Gain,Efficiency,Bandwidth,WiFi Fault,BT Fault,WiFi Status,BT Status,epsilon_r
1279.447872,2.04,13323.64,0.68,-11.85,-7.79,3.97,0.92,86.52,63.46,Humidity_Sweat,Bending,Fault,Fault,3.12
1530.2259,2.25,12689.9,1.08,-11.32,-22.77,1.01,2.28,76.96,59.41,Cracks,Body_Effect,Fault,Fault,2.49
1732.2953699999998,2.4,13505.45,1.02,-18.5,-10.72,1.96,0.7,57.88,72.44,Cracks,No_Fault,Fault,Normal,2.23
1222.621776,1.65,7000.9,0.97,-10.63,-17.56,2.86,-0.71,39.83,157.83,Rupture_Coupure,Rupture,Fault,Fault,2.65
1487.3096,1.61,9301.65,0.21,-13.76,-9.19,2.86,-0.93,86.16,70.53,Humidity_Sweat,Coupure,Fault,Fault,2.1
1622.432268,1.99,13509.44,0.1,-10.24,-19.43,1.39,-0.04,40.48,49.09,Cracks,Body_Effect,Fault,Fault,3.48
1894.375845,1.6,6698.34,1.0,-10.3,-15.57,3.3,0.82,55.31,137.38,Humidity_Sweat,Bending,Fault,Fault,1.62
2216.8267549999996,2.38,10442.88,0.82,-7.11,-7.58,2.74,-0.91,54.76,48.51,Conductivity_Degradation,Cracks,Fault,Fault,3.95
2239.611354,2.31,7951.19,0.69,-19.66,-14.63,3.06,5.08,87.36,119.64,Body_Effect,Strong_Flexion,Fault,Fault,2.37
1864.9128959999998,1.83,6622.54,0.77,-20.12,-3.47,1.53,2.83,70.7,77.07,Bending,Humidity_or_Sweat,Fault,Fault,3.89
2309.5076400000003,2.12,5309.55,0.21,-20.36,-3.82,1.45,4.4,44.44,90.52,Body_Effect,Strong_Flexion,Fault,Fault,1.93
1867.1072000000004,2.32,4751.67,0.96,-5.73,-11.03,1.06,4.41,45.98,49.05,Strong_Flexion,Strong_Flexion,Fault,Fault,1.85
1206.4456169999999,1.67,8923.53,0.75,-23.96,-17.13,3.33,2.69,51.63,104.05,Cracks,Bending,Fault,Fault,3.91
1683.561348,1.73,7409.99,0.52,-9.84,-19.9,3.81,4.2,58.87,145.66,Rupture_Coupure,Strong_Flexion,Fault,Fault,3.11
1251.1393440000002,2.35,4026.1,1.17,-22.38,-13.31,1.18,0.86,80.44,58.97,Cracks,Body_Effect,Fault,Fault,3.5
1643.8615200000002,2.39,6363.81,0.87,-20.72,-5.0,2.4,1.09,55.71,128.77,Conductivity_Degradation,Rupture,Fault,Fault,2.71
1990.2328599999998,2.02,4339.81,0.14,-17.83,-4.27,1.54,0.88,58.99,149.7,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,1.91
1743.74234,2.11,9558.79,0.82,-7.6,-18.02,3.39,0.59,49.85,99.33,Conductivity_Degradation,Rupture,Fault,Fault,3.17
1680.4104900000002,1.52,13239.86,1.17,-8.45,-24.0,3.75,1.95,42.83,157.32,Cracks,Bending,Fault,Fault,3.96
1191.570183,2.45,3503.42,0.98,-18.05,-17.46,2.74,-0.24,72.15,128.39,Cracks,Strong_Flexion,Fault,Fault,2.24
2543.1048,1.78,9698.18,0.86,-9.09,-15.18,2.2,4.37,55.9,69.75,Rupture_Coupure,No_Fault,Fault,Normal,1.82
2027.9658,2.4,6882.77,0.13,-15.51,-7.66,3.11,3.73,31.26,52.23,Conductivity_Degradation,Coupure,Fault,Fault,2.18
1359.047266,1.78,8601.8,0.12,-19.89,-12.0,2.51,1.38,67.05,55.91,Bending,Coupure,Fault,Fault,2.56
2186.7588,1.57,3226.94,0.86,-20.46,-23.13,1.44,3.68,60.25,46.44,Strong_Flexion,Rupture,Fault,Fault,3.95
1793.04678,1.52,3585.31,0.31,-15.15,-10.51,2.56,3.02,89.52,50.52,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,1.87
1415.462334,1.53,4977.97,0.51,-14.75,-18.67,3.02,1.96,30.64,135.03,Body_Effect,Strong_Flexion,Fault,Fault,3.19
2524.525432,1.71,5358.04,0.9,-16.74,-11.19,3.2,3.74,74.11,79.67,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,2.58
2112.764948,1.69,3441.13,1.12,-21.9,-10.57,2.23,1.55,73.14,91.64,Bending,No_Fault,Fault,Normal,3.89
1827.203076,2.5,8455.1,0.79,-8.45,-8.82,1.64,4.84,66.06,48.71,Bending,Body_Effect,Fault,Fault,2.53
2366.48572,2.45,7977.45,0.62,-13.22,-15.54,3.93,3.41,66.67,61.18,Body_Effect,Bending,Fault,Fault,1.77
2344.440732,2.11,4087.55,0.13,-24.78,-19.49,3.29,1.71,76.53,115.08,Rupture_Coupure,Strong_Flexion,Fault,Fault,3.82
1921.456914,2.2,10923.48,0.7,-10.12,-4.05,1.99,0.97,84.85,110.54,Strong_Flexion,Cracks,Fault,Fault,2.16
1600.0770870000003,2.02,5948.54,0.55,-21.03,-4.82,2.4,5.32,40.1,84.72,Body_Effect,Bending,Fault,Fault,1.65
1233.0081360000001,2.28,14054.31,0.39,-22.47,-15.99,1.27,-0.73,80.5,100.98,Cracks,Humidity_or_Sweat,Fault,Fault,2.33
2194.4980199999995,2.27,9833.98,0.87,-20.73,-8.88,3.45,4.32,51.21,110.92,Rupture_Coupure,Rupture,Fault,Fault,1.74
2265.2568,1.91,10387.43,0.53,-10.64,-19.2,2.0,3.61,64.79,116.88,No_Fault,No_Fault,Normal,Normal,2.39
2403.4517640000004,2.48,3145.94,0.22,-24.31,-23.72,3.86,0.56,35.02,72.4,Body_Effect,Humidity_or_Sweat,Fault,Fault,3.69
1844.920377,2.31,3747.11,0.81,-22.45,-18.68,3.49,-0.61,32.16,90.14,Rupture_Coupure,Cracks,Fault,Fault,1.55
2601.788085,1.87,14943.02,1.16,-24.73,-7.6,3.05,-0.41,88.33,47.78,Cracks,Coupure,Fault,Fault,2.36
2531.221536,1.56,3934.27,0.14,-7.8,-6.7,3.24,5.17,48.13,132.83,Humidity_Sweat,Rupture,Fault,Fault,2.76
1325.439782,1.94,6453.53,0.83,-14.47,-6.74,2.47,0.09,38.92,108.71,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,1.56
1414.707776,2.03,7900.06,0.51,-23.24,-10.83,2.16,2.58,33.12,159.41,Humidity_Sweat,Bending,Fault,Fault,3.92
1577.7414179999998,2.28,4582.41,0.89,-16.35,-13.62,1.81,-0.66,85.69,144.81,Bending,Bending,Fault,Fault,2.06
1998.016631,1.97,9559.48,0.75,-13.64,-24.04,3.33,4.02,39.5,66.39,Strong_Flexion,Rupture,Fault,Fault,3.83
1971.1283819999996,2.49,7821.8,0.85,-18.68,-20.3,3.15,-0.98,79.36,103.4,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,3.45
1635.7985280000003,1.98,8110.46,0.18,-20.61,-10.83,3.49,2.58,38.89,48.46,Rupture_Coupure,Strong_Flexion,Fault,Fault,3.82
2352.151104,1.84,12570.57,0.42,-15.03,-16.26,3.99,0.69,80.52,136.95,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.15
1714.101728,1.72,4254.71,1.09,-19.62,-11.23,1.39,0.99,38.31,73.13,Humidity_Sweat,Body_Effect,Fault,Fault,2.18
1866.864825,2.29,3264.12,1.04,-22.62,-24.47,1.43,4.85,33.04,149.65,Conductivity_Degradation,Strong_Flexion,Fault,Fault,1.63
2092.360005,2.15,4642.24,0.23,-15.21,-14.35,1.38,5.76,79.04,144.67,No_Fault,No_Fault,Normal,Normal,2.66
2090.8849200000004,2.28,7212.75,0.57,-17.68,-9.61,3.94,4.41,30.09,44.7,Body_Effect,Rupture,Fault,Fault,3.65
1415.462334,1.53,4977.97,0.51,-14.75,-18.67,3.02,1.96,30.64,135.03,Body_Effect,Strong_Flexion,Fault,Fault,3.19
1879.4703,2.27,5446.31,1.11,-24.9,-10.19,3.79,4.57,67.7,43.23,Body_Effect,Bending,Fault,Fault,2.71
1295.9334180000003,1.53,4381.3,0.76,-16.21,-9.75,2.34,-0.95,44.75,151.84,Humidity_Sweat,Bending,Fault,Fault,2.79
1949.4800640000003,1.71,3045.46,0.54,-14.18,-19.27,1.15,4.4,59.02,46.51,Humidity_Sweat,Coupure,Fault,Fault,1.52
1973.8687,1.55,12320.83,0.41,-12.56,-15.67,2.83,2.98,61.05,59.24,Conductivity_Degradation,Body_Effect,Fault,Fault,3.16
2072.52794,2.27,3247.23,0.46,-18.75,-20.0,2.65,1.37,39.41,130.02,Body_Effect,Humidity_or_Sweat,Fault,Fault,2.04
1336.813632,2.35,14380.83,0.92,-14.27,-11.63,3.25,4.3,55.12,56.2,Bending,Conductivity_Degradation,Fault,Fault,1.58
2244.8107499999996,2.43,14710.04,0.16,-11.41,-5.74,1.93,3.34,70.17,55.51,Body_Effect,Bending,Fault,Fault,2.89
1108.135404,1.65,10974.76,0.4,-22.46,-4.93,1.49,1.39,60.08,143.52,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,2.09
2479.8276,2.17,11936.13,1.14,-13.65,-6.46,1.45,5.08,32.68,42.58,Strong_Flexion,Rupture,Fault,Fault,2.9
2139.916608,1.87,14815.75,0.9,-21.19,-6.83,4.0,4.68,57.75,84.83,Bending,Conductivity_Degradation,Fault,Fault,3.32
2074.731768,1.75,13916.96,1.18,-8.8,-5.15,1.93,4.11,83.93,122.08,Rupture_Coupure,Coupure,Fault,Fault,3.29
2239.611354,2.31,7951.19,0.69,-19.66,-14.63,3.06,5.08,87.36,119.64,Body_Effect,Strong_Flexion,Fault,Fault,2.37
1796.7384600000005,1.61,3923.88,0.32,-12.01,-9.94,3.47,4.79,46.45,84.58,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,3.76
1577.7414179999998,2.28,4582.41,0.89,-16.35,-13.62,1.81,-0.66,85.69,144.81,Bending,Bending,Fault,Fault,2.06
2117.16912,1.68,6884.09,0.76,-9.6,-19.76,1.25,1.8,61.47,92.2,Bending,No_Fault,Fault,Normal,3.78
2366.72868,1.94,13289.62,0.11,-14.55,-15.79,3.36,5.73,36.1,130.39,Conductivity_Degradation,Rupture,Fault,Fault,3.5
1580.5070540000002,1.74,6886.38,0.21,-10.75,-11.2,1.97,2.62,45.74,43.34,Cracks,Body_Effect,Fault,Fault,1.59
1998.3503999999998,1.9,5782.88,0.9,-23.37,-17.36,3.76,-0.11,54.42,40.63,Cracks,Rupture,Fault,Fault,3.89
2645.812586,2.11,14312.39,0.5,-18.69,-18.0,2.76,-0.65,61.47,98.8,Strong_Flexion,Cracks,Fault,Fault,1.57
1790.3342400000001,2.24,12129.37,0.14,-16.93,-12.09,2.17,-0.97,62.18,84.77,Strong_Flexion,Cracks,Fault,Fault,3.64
1470.4939200000001,2.23,8033.11,0.17,-11.09,-20.02,3.97,-0.84,79.19,101.27,Strong_Flexion,Conductivity_Degradation,Fault,Fault,1.76
1714.101728,1.72,4254.71,1.09,-19.62,-11.23,1.39,0.99,38.31,73.13,Humidity_Sweat,Body_Effect,Fault,Fault,2.18
1194.722234,2.39,3036.23,0.54,-5.74,-4.37,3.46,2.72,50.77,128.07,Strong_Flexion,Bending,Fault,Fault,2.13
2565.4902,2.34,14877.46,0.44,-21.3,-17.88,3.9,1.07,57.06,142.13,Humidity_Sweat,Cracks,Fault,Fault,1.54
1171.881984,1.82,6496.47,0.99,-18.13,-21.43,3.93,3.93,78.2,99.67,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,1.71
2119.536984,2.26,5131.71,0.18,-16.19,-17.8,2.54,1.41,81.76,128.27,Rupture_Coupure,No_Fault,Fault,Normal,2.07
2004.0142500000002,2.01,9358.53,0.22,-5.85,-22.35,3.9,0.3,32.95,152.9,Conductivity_Degradation,Coupure,Fault,Fault,1.9
1649.54088,2.44,12627.75,0.15,-18.5,-17.79,1.99,1.81,34.87,60.99,Body_Effect,Conductivity_Degradation,Fault,Fault,3.8
1577.7446400000001,2.33,9188.61,0.74,-13.86,-20.11,2.67,2.29,83.83,152.93,Humidity_Sweat,No_Fault,Fault,Normal,2.8
1216.91682,2.31,10327.84,0.84,-9.48,-18.47,2.42,-0.55,49.36,69.25,Bending,Rupture,Fault,Fault,2.16
1389.4258439999999,1.66,9452.77,0.26,-16.86,-24.85,3.02,4.99,79.11,80.26,Body_Effect,Coupure,Fault,Fault,3.31
1209.150516,1.92,4435.72,0.11,-21.19,-3.7,1.48,2.52,70.16,65.94,Cracks,Humidity_or_Sweat,Fault,Fault,3.72
2288.920294,2.46,12296.3,1.19,-13.85,-24.3,2.0,1.76,87.98,90.54,Conductivity_Degradation,No_Fault,Fault,Normal,2.97
2222.46486,1.97,14903.0,0.91,-7.0,-13.59,3.62,0.0,79.01,61.7,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,1.92
1681.49184,2.2,14702.69,1.05,-15.13,-22.19,2.98,0.47,43.62,115.36,Humidity_Sweat,No_Fault,Fault,Normal,2.23
1973.5205489999998,2.49,14058.71,0.77,-16.95,-6.94,2.72,0.25,69.86,97.05,Humidity_Sweat,No_Fault,Fault,Normal,3.81
1756.309716,1.67,8166.93,0.54,-23.48,-9.36,3.04,4.44,62.69,106.47,Rupture_Coupure,Coupure,Fault,Fault,3.62
1618.7940720000001,1.87,11525.27,1.17,-9.2,-20.83,3.85,1.16,79.0,61.34,Bending,Strong_Flexion,Fault,Fault,1.5
2039.9068800000002,1.89,4153.33,1.05,-8.06,-18.78,2.68,-0.06,74.28,94.64,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,3.26
2072.966142,1.84,13202.99,0.81,-6.93,-16.43,3.62,0.57,67.38,157.67,Cracks,Cracks,Fault,Fault,2.92
1249.1328,1.75,9949.84,0.13,-22.37,-13.46,1.66,3.93,83.56,59.75,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,3.7
1672.3389599999998,2.42,5824.16,0.64,-18.33,-12.75,1.85,1.02,31.22,50.34,Body_Effect,Cracks,Fault,Fault,3.89
2729.982216,2.17,9861.56,0.34,-23.13,-6.97,3.67,4.46,71.91,90.41,Rupture_Coupure,Rupture,Fault,Fault,3.2
2120.45246,1.75,6587.94,0.12,-9.25,-16.66,1.47,5.22,42.16,53.28,Cracks,Conductivity_Degradation,Fault,Fault,1.7
2195.345815,2.32,9305.6,1.08,-23.35,-7.63,3.64,4.52,37.11,101.86,Strong_Flexion,Conductivity_Degradation,Fault,Fault,1.75
1478.025375,1.92,6201.75,0.63,-11.61,-5.49,1.44,4.67,75.72,115.37,Conductivity_Degradation,Cracks,Fault,Fault,3.76
2325.7854159999997,1.67,13178.83,1.07,-18.92,-10.33,1.06,5.48,50.83,107.67,Humidity_Sweat,No_Fault,Fault,Normal,2.02
1620.39852,2.47,7182.41,1.2,-7.95,-20.25,3.48,5.89,46.61,119.73,Rupture_Coupure,Cracks,Fault,Fault,3.29
2498.804,1.55,14771.66,0.89,-5.08,-10.73,1.02,3.75,43.6,158.62,Conductivity_Degradation,No_Fault,Fault,Normal,3.66
1866.864825,2.29,3264.12,1.04,-22.62,-24.47,1.43,4.85,33.04,149.65,Conductivity_Degradation,Strong_Flexion,Fault,Fault,1.63
1432.2249399999998,1.88,3661.5,0.79,-8.41,-22.89,3.18,2.95,78.75,123.35,Strong_Flexion,Conductivity_Degradation,Fault,Fault,3.48
2464.885296,2.07,9812.95,0.96,-9.31,-20.48,1.48,0.29,43.89,49.41,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.1
1487.3096,1.61,9301.65,0.21,-13.76,-9.19,2.86,-0.93,86.16,70.53,Humidity_Sweat,Coupure,Fault,Fault,2.1
1248.49704,2.26,12842.3,0.98,-5.65,-22.31,3.76,3.84,37.23,157.26,Bending,Coupure,Fault,Fault,2.98
2645.812586,2.11,14312.39,0.5,-18.69,-18.0,2.76,-0.65,61.47,98.8,Strong_Flexion,Cracks,Fault,Fault,1.57
1373.0697499999999,2.3,11144.68,0.79,-6.33,-19.44,3.51,2.3,87.36,119.7,Body_Effect,Cracks,Fault,Fault,3.74
2465.835918,1.58,13873.82,0.33,-9.88,-9.5,3.26,-0.21,30.98,138.73,Cracks,Strong_Flexion,Fault,Fault,3.51
2718.0929600000004,2.37,5762.01,0.73,-20.89,-14.39,3.96,5.89,67.05,134.22,Body_Effect,Rupture,Fault,Fault,2.23
1274.4981920000002,2.22,5186.46,0.87,-7.62,-11.6,3.63,1.37,81.07,113.33,Cracks,Body_Effect,Fault,Fault,1.56
1333.5187050000002,1.84,13231.88,0.52,-23.74,-6.35,3.36,2.84,32.79,58.34,Conductivity_Degradation,Coupure,Fault,Fault,3.9
1622.0764980000001,2.27,12236.37,1.13,-24.89,-15.59,2.71,1.38,89.49,47.19,Body_Effect,Conductivity_Degradation,Fault,Fault,2.05
2029.482,2.09,12761.12,0.79,-12.02,-23.14,2.69,4.05,35.84,57.64,Body_Effect,Cracks,Fault,Fault,3.09
1203.7559039999999,1.64,14547.38,0.72,-22.41,-3.17,3.0,3.04,74.88,132.79,Cracks,Bending,Fault,Fault,3.78
1195.727104,1.78,14913.51,0.36,-9.24,-7.64,1.19,1.74,38.95,78.96,Conductivity_Degradation,Strong_Flexion,Fault,Fault,2.8
1981.84077,1.85,7047.91,0.2,-24.58,-18.49,3.59,5.15,86.45,100.11,Body_Effect,Coupure,Fault,Fault,3.76
1450.852948,1.96,12418.34,0.56,-21.69,-14.34,2.66,0.68,67.94,102.21,Body_Effect,No_Fault,Fault,Normal,2.5
1720.6875,2.36,4288.02,0.47,-12.72,-7.29,3.0,1.06,32.39,41.83,Strong_Flexion,Rupture,Fault,Fault,3.43
1977.7557800000004,1.68,14079.82,1.0,-16.9,-4.03,1.17,3.27,51.24,134.85,Humidity_Sweat,Coupure,Fault,Fault,3.68
1593.696404,2.01,6842.33,0.9,-17.81,-7.15,1.57,5.96,61.29,90.86,Conductivity_Degradation,No_Fault,Fault,Normal,1.95
2178.46643,2.32,8768.46,0.22,-15.95,-12.15,1.76,2.41,76.54,150.73,No_Fault,No_Fault,Normal,Normal,3.7
1542.5323200000003,2.13,11719.43,0.72,-20.95,-22.82,3.46,5.95,44.24,111.25,Cracks,Bending,Fault,Fault,2.25
1744.8896640000003,1.73,6983.7,0.98,-7.87,-21.1,3.6,0.89,75.38,66.81,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,3.14
2139.916608,1.87,14815.75,0.9,-21.19,-6.83,4.0,4.68,57.75,84.83,Bending,Conductivity_Degradation,Fault,Fault,3.32
1995.1594740000003,2.13,4659.27,0.16,-7.07,-19.55,1.5,0.28,34.97,47.44,Body_Effect,Strong_Flexion,Fault,Fault,3.72
2349.7281000000003,2.15,5801.38,0.55,-8.1,-19.68,3.79,4.64,60.61,104.95,Strong_Flexion,Cracks,Fault,Fault,2.05
2427.5712,1.75,3263.7,0.99,-21.62,-7.67,3.05,0.18,34.71,151.32,Rupture_Coupure,Body_Effect,Fault,Fault,2.21
1538.261226,2.37,7734.1,1.0,-21.58,-16.63,3.01,3.41,61.13,150.78,Conductivity_Degradation,Rupture,Fault,Fault,3.1
1846.19898,1.68,13925.16,0.9,-10.2,-18.14,3.86,1.89,46.03,118.44,Humidity_Sweat,Rupture,Fault,Fault,2.12
1689.552102,1.77,6932.51,1.08,-22.93,-3.3,2.39,3.39,60.4,47.52,Conductivity_Degradation,Body_Effect,Fault,Fault,3.9
1392.4310400000002,1.53,5126.09,0.78,-22.08,-21.1,3.65,0.12,83.32,103.07,Bending,Conductivity_Degradation,Fault,Fault,3.86
2728.4987279999996,2.39,12206.08,0.97,-20.75,-14.51,1.43,1.35,56.2,122.34,Body_Effect,No_Fault,Fault,Normal,1.78
1566.9690840000003,2.49,7104.75,0.61,-5.29,-8.72,3.11,4.22,67.33,140.55,Strong_Flexion,Coupure,Fault,Fault,3.1
2089.0287180000005,2.01,4044.87,0.52,-17.15,-14.93,3.48,1.1,36.49,64.45,Strong_Flexion,Conductivity_Degradation,Fault,Fault,1.88
1507.0982399999998,2.07,13753.4,1.03,-6.66,-19.13,3.23,4.4,34.75,148.23,Strong_Flexion,Rupture,Fault,Fault,1.66
2543.1375000000003,1.57,3832.46,0.18,-6.12,-23.27,1.55,0.01,44.43,120.69,Body_Effect,No_Fault,Fault,Normal,2.51
1210.27284,2.39,6821.3,0.79,-5.64,-20.96,3.82,4.08,49.66,121.19,Bending,Strong_Flexion,Fault,Fault,1.82
2178.4165920000005,1.69,11631.78,0.71,-20.81,-11.5,2.36,1.64,51.31,119.56,Bending,No_Fault,Fault,Normal,2.2
2439.532512,2.26,12438.68,0.99,-18.63,-17.83,3.47,2.33,53.51,74.06,Bending,Body_Effect,Fault,Fault,1.85
2021.6915,2.08,11733.05,0.67,-5.91,-10.7,2.88,-0.91,38.61,112.13,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.63
2503.726512,1.64,14749.55,0.16,-18.34,-10.98,2.17,-0.84,47.79,69.02,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,3.74
2005.0405760000003,1.6,4285.66,0.9,-18.75,-22.47,3.33,5.22,36.14,113.98,Conductivity_Degradation,Bending,Fault,Fault,2.97
2008.1882800000003,2.09,11648.34,0.72,-7.01,-22.67,3.88,5.44,83.94,82.61,Cracks,Conductivity_Degradation,Fault,Fault,2.89
1759.648077,2.19,4829.82,0.55,-9.45,-16.98,1.85,1.47,52.42,40.96,Conductivity_Degradation,Strong_Flexion,Fault,Fault,2.44
1622.19876,1.74,10395.98,0.51,-9.47,-8.69,3.91,1.54,71.66,42.61,Bending,Bending,Fault,Fault,3.5
2006.08992,1.53,7351.51,1.0,-18.84,-5.67,2.29,0.94,37.6,69.04,Humidity_Sweat,Body_Effect,Fault,Fault,1.65
1126.88982,1.79,13089.35,1.13,-18.83,-4.27,3.05,1.98,76.13,76.43,Strong_Flexion,Bending,Fault,Fault,3.55
1775.51178,1.55,8719.47,0.71,-16.51,-19.55,2.87,-0.32,40.48,75.44,Conductivity_Degradation,Rupture,Fault,Fault,2.27
1743.578565,1.7,10246.51,0.97,-16.68,-17.67,2.28,4.05,32.44,150.93,Conductivity_Degradation,Body_Effect,Fault,Fault,3.89
2090.8849200000004,2.28,7212.75,0.57,-17.68,-9.61,3.94,4.41,30.09,44.7,Body_Effect,Rupture,Fault,Fault,3.65
1741.1732200000001,2.22,3487.16,0.63,-15.41,-15.66,3.29,5.79,31.88,151.55,Humidity_Sweat,Cracks,Fault,Fault,3.86
1250.15396,2.17,7404.31,1.16,-14.96,-9.86,1.4,2.36,74.05,140.02,Rupture_Coupure,No_Fault,Fault,Normal,3.24
1973.5648079999999,2.13,13741.29,0.34,-23.12,-7.72,3.52,4.05,32.14,48.49,Cracks,Bending,Fault,Fault,3.19
1672.3389599999998,2.42,5824.16,0.64,-18.33,-12.75,1.85,1.02,31.22,50.34,Body_Effect,Cracks,Fault,Fault,3.89
2004.1569049999998,1.92,11875.56,0.54,-19.44,-6.41,3.43,2.2,52.3,94.06,Bending,Body_Effect,Fault,Fault,3.97
1742.517249,2.3,14973.23,0.6,-23.87,-17.32,2.5,5.51,33.91,149.9,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,1.75
2980.636758,1.54,11989.62,0.87,-11.89,-9.33,3.71,3.48,52.35,104.55,Rupture_Coupure,Body_Effect,Fault,Fault,3.5
2846.708016,2.11,9028.17,1.18,-24.34,-21.38,3.11,1.2,59.86,114.75,Humidity_Sweat,Rupture,Fault,Fault,2.33
1287.389272,2.44,14357.66,1.16,-5.39,-4.99,2.7,1.83,74.51,102.85,Conductivity_Degradation,Body_Effect,Fault,Fault,3.44
1212.3274239999998,2.36,12215.12,0.39,-24.81,-19.25,3.8,2.89,34.8,127.01,Conductivity_Degradation,Strong_Flexion,Fault,Fault,3.77
2543.4468,1.91,5651.75,1.18,-18.22,-22.92,3.98,1.04,57.33,140.99,Cracks,Bending,Fault,Fault,2.39
2309.9237,2.21,4739.93,0.81,-17.36,-24.21,1.35,2.98,65.99,154.52,No_Fault,No_Fault,Normal,Normal,2.03
1373.704836,2.35,14422.81,0.99,-21.87,-15.73,3.27,5.05,82.19,150.84,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,3.08
2244.8107499999996,2.43,14710.04,0.16,-11.41,-5.74,1.93,3.34,70.17,55.51,Body_Effect,Bending,Fault,Fault,2.89
1294.65168,1.88,12299.29,0.17,-8.34,-17.54,3.28,5.94,70.63,88.32,Bending,Bending,Fault,Fault,3.81
1176.187305,2.07,5064.69,0.49,-19.37,-24.15,3.51,4.11,84.61,94.61,Body_Effect,Rupture,Fault,Fault,2.72
1303.191096,1.95,9655.38,1.1,-20.82,-4.41,2.02,-0.68,84.56,110.34,Bending,Bending,Fault,Fault,3.92
1529.2166399999999,2.18,8174.17,0.93,-23.16,-11.22,2.44,4.19,31.54,48.76,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,2.36
2290.804236,1.87,13566.52,0.76,-23.01,-10.84,3.34,4.87,47.77,158.78,Body_Effect,Coupure,Fault,Fault,3.69
2051.2873080000004,1.6,9769.04,0.49,-10.53,-6.58,2.79,4.73,30.51,68.02,Conductivity_Degradation,Coupure,Fault,Fault,2.7
2603.825958,2.38,11143.73,1.13,-11.38,-22.36,1.63,0.54,39.3,101.91,Humidity_Sweat,Rupture,Fault,Fault,3.33
1554.427602,2.09,10906.63,0.75,-20.12,-24.97,1.41,2.09,88.13,108.11,No_Fault,No_Fault,Normal,Normal,1.95
1476.1621880000002,2.05,7528.19,0.96,-24.31,-20.09,1.19,0.8,59.08,42.32,Body_Effect,Coupure,Fault,Fault,3.66
1450.7640000000001,2.44,5627.42,0.99,-24.64,-11.72,1.23,0.88,89.34,43.65,Humidity_Sweat,Cracks,Fault,Fault,3.75
1998.016631,1.97,9559.48,0.75,-13.64,-24.04,3.33,4.02,39.5,66.39,Strong_Flexion,Rupture,Fault,Fault,3.83
1864.9128959999998,1.83,6622.54,0.77,-20.12,-3.47,1.53,2.83,70.7,77.07,Bending,Humidity_or_Sweat,Fault,Fault,3.89
1532.4736,1.82,6029.39,0.41,-12.84,-24.49,3.81,2.6,60.13,90.63,Conductivity_Degradation,Bending,Fault,Fault,1.96
1358.17216,1.92,10126.2,0.79,-5.37,-17.43,2.41,2.07,77.28,69.37,Cracks,No_Fault,Fault,Normal,1.76
1712.185752,2.36,8098.27,0.49,-16.37,-17.51,3.58,2.55,62.5,113.92,Bending,Coupure,Fault,Fault,3.05
2697.9649259999997,1.7,10934.88,0.51,-7.22,-17.42,2.79,4.79,49.73,54.56,Humidity_Sweat,Cracks,Fault,Fault,3.24
1493.60382,2.39,3300.68,0.44,-20.16,-4.16,3.56,3.77,74.58,147.31,Body_Effect,Humidity_or_Sweat,Fault,Fault,1.94
1555.19808,2.29,14974.12,0.23,-18.98,-14.72,2.15,0.36,44.99,137.3,Strong_Flexion,No_Fault,Fault,Normal,2.84
1706.8122120000003,1.9,10851.05,1.13,-12.49,-5.67,1.07,2.77,60.96,144.43,Cracks,Humidity_or_Sweat,Fault,Fault,2.89
2289.024738,2.06,9463.97,0.55,-12.55,-5.74,3.84,2.47,42.47,84.98,Body_Effect,Cracks,Fault,Fault,3.32
1981.8356220000003,1.58,5319.57,0.73,-17.43,-10.35,1.62,3.83,34.49,82.41,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,3.16
2031.66726,2.15,13269.51,0.19,-8.01,-19.77,3.91,2.2,55.0,156.84,Humidity_Sweat,Rupture,Fault,Fault,3.85
2040.5574540000002,1.91,10615.13,0.54,-9.43,-7.66,1.88,1.6,67.73,58.85,Rupture_Coupure,Coupure,Fault,Fault,3.97
1720.76024,1.85,3508.36,0.92,-16.97,-5.89,3.07,-0.31,52.52,109.5,Bending,Coupure,Fault,Fault,2.68
